Date,Q cms,SP,w_est,unit_SP
2017-12-07,0.88631584,78.2528255136,12.2261649930849,6.40043918578391
2017-12-08,0.88631584,78.2528255136,12.2261649930849,6.40043918578391
2017-12-05,0.88348416,78.0028164864,12.207282812267,6.38985904447264
2017-12-06,0.88348416,78.0028164864,12.207282812267,6.38985904447264
2015-11-09,0.88065248,77.7528074592,12.1883693167019,6.37926251156947
2017-12-04,0.88065248,77.7528074592,12.1883693167019,6.37926251156947
2015-11-11,0.8778208,77.502798432,12.1694243535144,6.36864950885029
2017-12-03,0.87498912,77.2527894048,12.1504477685871,6.35801995746392
2017-12-01,0.87215744,77.0027803776,12.1314394065464,6.34737377792511
2017-12-02,0.87215744,77.0027803776,12.1314394065464,6.34737377792511
2015-11-08,0.86649408,76.5027623232,12.0933267232607,6.3260312132353
2015-11-10,0.86649408,76.5027623232,12.0933267232607,6.3260312132353
2016-01-07,0.86649408,76.5027623232,12.0933267232607,6.3260312132353
